,GasLimit,GasUsage,Value,Method,Args
75,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0xe49ae8cE76C05F13f35e69021aCB30a15002651e'], ['bool', 'true']]"
76,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0xc4571aB5ab2ebe90C5F08669959eeD7B5F77fc69'], ['bool', 'true']]"
77,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x038165AeF3C1617009A51A8F94bD2DD2aDffa575'], ['bool', 'true']]"
78,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x6328580448a59413714c94017a27010837Ba3828'], ['bool', 'true']]"
79,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x6af0e3CD6309AF9886111983cFCAC47E6AF6192A'], ['bool', 'true']]"
80,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x3D814A88E4c11AAd2f688a301aB1185DbB9fEb93'], ['bool', 'true']]"
81,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x3645CB02ce6208a03f02202137cd3Bc2D6F7d67C'], ['bool', 'true']]"
82,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x5763C7A13aD911B7805f0D35Bd8Ce4Ab97B52Bcb'], ['bool', 'true']]"
83,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x89d145451aA788bc802F8Fdc2EE68cF47EC363d9'], ['bool', 'true']]"
84,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x505a5fA2F8DDCa3FA30aC32e9b63f4BC2c771468'], ['bool', 'true']]"
85,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0xE6Ac0EeB02824f1Cf4F033B2FA9d552939dAc30A'], ['bool', 'true']]"
86,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0xD4692D4d62154b5DBADc014CED5D736340D1A0aC'], ['bool', 'true']]"
87,68766,30844 (44.85%),0 Ether ($0.00) ,freezeAccount,"[['address', '0xD4692D4d62154b5DBADc014CED5D736340D1A0aC'], ['bool', 'true']]"
88,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x04F4a89F59B137815B8B33Fb2e521c443001290d'], ['bool', 'true']]"
89,68670,45780 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x6d8e00249431B20881B0b79953Adbec97610b344'], ['bool', 'true']]"
90,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0xA2201705c29a29200a376097Ca2e782e1e7BEf7F'], ['bool', 'true']]"
91,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x8E2d8DAa1240Da0E78747a4dBE10AB4196D92265'], ['bool', 'true']]"
92,68670,45780 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x002734a728FD948109e236C8B72358E5293252B2'], ['bool', 'true']]"
93,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x27253ddC03584210Cb2C0CdA717890DF5c2395c8'], ['bool', 'true']]"
94,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0xFa5718FD87995432b10e45841d3e4581AAEC2475'], ['bool', 'true']]"
95,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0xb1fDA740e6d641D9F984CF3d2c2aBC404055481d'], ['bool', 'true']]"
96,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x3b83935Aa35f2E8D55664CCB665C9DCCaA28A0fc'], ['bool', 'true']]"
97,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x7b928F55c7e8d24B5395F1C029Ed17Af624057ce'], ['bool', 'true']]"
98,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x5f228C471fE954543dcdd798504331109e14b437'], ['bool', 'true']]"
99,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x8358214dc6757390EA24A5838212B215385A2486'], ['bool', 'true']]"
100,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x5566479885b769e41F09da7e11eD9E1e0F210779'], ['bool', 'true']]"
101,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0xc0663c644A95592f62a4b5097683bce0daF947b3'], ['bool', 'true']]"
102,68670,45780 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0xc90028f9eE1F33b8577a4Ebc9e82D43Ce98B7Dbb'], ['bool', 'true']]"
103,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x29Ca8974B3ca33b0cBbC092b3f72C6Ab9a08ED1f'], ['bool', 'true']]"
104,68766,30844 (44.85%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x29Ca8974B3ca33b0cBbC092b3f72C6Ab9a08ED1f'], ['bool', 'true']]"
105,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x98CDA72b828f4de937FaB4C9f11f0e194f85DD0e'], ['bool', 'true']]"
106,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x87A04B4fcb575c7d5bE520AE85CD74CB519E82a4'], ['bool', 'true']]"
107,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0xa79AD0Bf0fDdF7447B0286591f2cf724e47db3c9'], ['bool', 'true']]"
108,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0xA5affB68559Fd176e3B19626295565195F84Fb1c'], ['bool', 'true']]"
109,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0xc346A982D901B44077263477eB43F298928159c4'], ['bool', 'true']]"
110,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0xe4c63E467fb21f43AF31E2868AE2E22D639dDbc7'], ['bool', 'true']]"
111,68670,45780 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0xA05C4dBdd45359007dE3eBD71e81ceb77E819298'], ['bool', 'true']]"
112,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x44B279C7547302021f1752ea7FC24a28b980C216'], ['bool', 'true']]"
113,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0xfa8E248406Eb5068f528219349C181F504e2079d'], ['bool', 'true']]"
114,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x1808859B399FCB0E741BF6EF224f201e5CBE35A0'], ['bool', 'true']]"
